HHID,HV000,HV001,HV002,HV003,HV004,HV005,HV006,HV007,HV008,HV009,HV010,HV011,HV012,HV013,HV014,HV015,HV016,HV017,HV018,HV019,HV020,HV021,HV022,HV023,HV024,HV025,HV026,HV027,HV028,HV030,HV031,HV032,HV033,HV035,HV040,HV041,HV042,HV043,HV044,HV201,HV202,HV204,HV205,HV206,HV207,HV208,HV209,HV210,HV211,HV212,HV213,HV214,HV215,HV216,HV217,HV218,HV219,HV220,HV221,HV225,HV226,HV227,HV228,HV234,HV235,HV236,HV237,HV237A,HV237B,HV237C,HV237D,HV237E,HV237F,HV237G,HV237H,HV237I,HV237J,HV237K,HV237X,HV237Z,HV238,HV239,HV240,HV241,HV242,HV243A,HV243B,HV243C,HV243D,HV244,HV245,HV246,HV246A,HV246B,HV246C,HV246D,HV246E,HV246F,HV246G,HV246H,HV246I,HV246J,HV246K,HV247,HV248,HV249,HV250,HV251,HV270,HV271,HML1,HML1A,HML2,SH108AA,SH108BA,SH108BB,SH108BC,SH108BD,SH108BX,SH108C1,SH108C2,SH108E,SHREGION,SHDISTRICT,V126
11129,RW5,111,29,2,111,369402,4,2008,1300,2,1,0,2,2,0,1,3,1,903,5,0,111,10,6,3,1,1,1,369402,906,702,2, , ,1601, ,1, , ,42, ,5,21,0,1,0,0,0,0,0,11, , , ,4,1,2,72,0,0,7,1, , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,4,-31091,2,2,0,1,1,0,0,0,0,2,0, ,6,1,.369402
11130,RW5,111,30,1,111,369402,4,2008,1300,2,0,0,1,2,0,1,3,1,801,5,0,111,10,6,3,1,1,1,369402,906,702,2, , ,1601, ,1, , ,42, ,10,22,0,0,0,0,0,0,0,11, , , ,2,1,1,83,0,0,7,0, , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,1,-61094,0,0,0,0, , , , , , , , ,6,1,.369402
112 1,RW5,112,1,1,112,843322,4,2008,1300,6,1,3,6,6,1,1,8,1,301,6,0,112,11,6,3,2,3,1,843322,304,305,2, , ,1548, ,1, , ,42, ,90,22,0,0,0,0,0,0,0,11, , , ,3,1,2,58,0,0,7,0, , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,1,-61094,0,0,0,0, , , , , , , , ,6,7,.843322
112 2,RW5,112,2,1,112,843322,4,2008,1300,3,0,0,3,3,1,1,8,1,303,6,0,112,11,6,3,2,3,1,843322,304,305,2, , ,1548, ,1, , ,42, ,15,21,0,0,0,0,0,0,0,11, , , ,2,1,2,21,0,0,7,0, , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,3,-42469,0,0,0,0, , , , , , , , ,6,7,.843322
112 3,RW5,112,3,2,112,843322,4,2008,1300,4,1,1,4,4,2,1,8,1,305,6,0,112,11,6,3,2,3,1,843322,304,305,2, , ,1548, ,1, , ,42, ,30,22,0,1,0,0,0,0,0,11, , , ,1,1,2,25,0,0,7,0, , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,2,-49716,0,0,0,1,1,0,0,0,0,4,2, ,6,7,.843322
112 4,RW5,112,4,1,112,843322,4,2008,1300,4,0,0,4,4,0,1,8,1,303,6,0,112,11,6,3,2,3,1,843322,304,305,2, , ,1548, ,1, , ,42, ,20,21,0,0,0,0,0,0,0,11, , , ,4,1,2,56,0,0,7,0, , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,3,-42469,0,0,0,1,1,0,0,0,0,4,0, ,6,7,.843322
112 5,RW5,112,5,2,112,843322,4,2008,1300,7,1,1,7,7,2,1,8,1,303,6,0,112,11,6,3,2,3,1,843322,304,305,2, , ,1548, ,1, , ,42, ,10,21,0,1,0,0,0,0,0,11, , , ,1,1,1,20,0,0,7,1, , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,4,-31091,1,1,0,1,1,0,0,0,0,7,2, ,6,7,.843322
112 6,RW5,112,6,2,112,843322,4,2008,1300,5,2,1,5,5,0,1,8,1,304,6,0,112,11,6,3,2,3,1,843322,304,305,2, , ,1548, ,1, , ,42, ,10,22,0,0,0,0,0,0,0,11, , , ,2,1,1,46,0,0,7,0,3, , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,1,-61094,0,0,0,1,1,0,0,0,0,4,0, ,6,7,.843322
112 7,RW5,112,7,1,112,843322,4,2008,1300,3,0,0,3,3,0,1,8,1,301,6,0,112,11,6,3,2,3,1,843322,304,305,2, , ,1548, ,1, , ,42, ,10,22,0,0,0,0,0,0,0,11, , , ,1,1,2,36,0,0,7,0,3, , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,1,-61094,0,0,0,0, , , , , , , , ,6,7,.843322
112 8,RW5,112,8,2,112,843322,4,2008,1300,7,1,1,7,7,2,1,8,1,303,6,0,112,11,6,3,2,3,1,843322,304,305,2, , ,1548, ,1, , ,42, ,7,21,0,0,0,0,0,0,0,11, , , ,2,1,1,43,0,0,7,1, , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,3,-42469,1,1,0,1,1,0,0,0,0,6,2, ,6,7,.843322
112 9,RW5,112,9,1,112,843322,4,2008,1300,6,2,0,6,6,1,1,8,1,305,6,0,112,11,6,3,2,3,1,843322,304,305,2, , ,1548, ,1, , ,42, ,60,22,0,0,0,0,0,0,0,11, , , ,4,1,2,46,0,0,7,0, , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,1,-61094,0,0,0,1,1,0,0,0,0,4,0, ,6,7,.843322
11210,RW5,112,10,1,112,843322,4,2008,1300,3,1,0,3,3,0,1,8,1,301,6,0,112,11,6,3,2,3,1,843322,304,305,2, , ,1548, ,1, , ,42, ,60,22,0,1,0,0,0,0,0,11, , , ,4,1,2,64,0,0,7,0,3, , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,2,-49716,0,0,0,1,1,0,0,0,0,3,0, ,6,7,.843322
11211,RW5,112,11,1,112,843322,4,2008,1300,5,0,2,5,5,0,1,8,1,305,6,0,112,11,6,3,2,3,1,843322,304,305,2, , ,1548, ,1, , ,42, ,60,22,0,1,0,0,0,0,0,11, , , ,4,1,1,42,0,0,7,1,1, , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,2,-49716,2,2,1,1,1,0,0,0,0,4,0, ,6,7,.843322
11212,RW5,112,12,1,112,843322,4,2008,1300,3,1,1,3,3,0,1,8,1,303,6,0,112,11,6,3,2,3,1,843322,304,305,2, , ,1548, ,1, , ,33, ,30,21,0,1,0,0,0,0,0,11, , , ,4,1,1,88,0,0,7,1, , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,4,-27532,1,1,0,1,1,0,0,0,0,3,0, ,6,7,.843322
11213,RW5,112,13,1,112,843322,4,2008,1300,6,0,1,6,6,1,1,8,1,302,6,0,112,11,6,3,2,3,1,843322,304,305,2, , ,1548, ,1, , ,33, ,30,31,0,0,0,0,0,0,0,11, , , ,1,1,2,68,0, ,7,0, , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,1,-52307,0,0,0,0, , , , , , , , ,6,7,.843322
11214,RW5,112,14,2,112,843322,4,2008,1300,8,1,2,8,8,1,1,8,1,301,6,0,112,11,6,3,2,3,1,843322,304,305,2, , ,1548, ,1, , ,33, ,30,22,0,0,0,0,0,0,0,11, , , ,4,1,1,43,0,0,7,0, , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,1,-57536,0,0,0,0, , , , , , , , ,6,7,.843322
11215,RW5,112,15,1,112,843322,4,2008,1300,8,1,3,8,8,1,1,5,1,301,6,0,112,11,6,3,2,3,1,843322,304,305,2, , ,1548, ,1, , ,33, ,10,22,0,0,0,0,0,0,0,11, , , ,2,1,1,30,0,0,7,1,1, , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,1,-57536,2,2,1,1,1,0,0,0,0,6,1, ,6,7,.843322
11216,RW5,112,16,1,112,843322,4,2008,1300,2,0,0,2,2,0,1,5,1,304,6,0,112,11,6,3,2,3,1,843322,304,305,2, , ,1548, ,1, , ,42, ,2,22,0,0,0,0,0,0,0,11, , , ,2,1,1,52,0,0,7,0, , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,1,-61094,0,0,0,0, , , , , , , , ,6,7,.843322
11217,RW5,112,17,1,112,843322,4,2008,1300,3,1,1,3,3,1,1,8,1,302,6,0,112,11,6,3,2,3,1,843322,304,305,2, , ,1548, ,1, , ,41, ,20,31,0,0,0,0,0,0,0,11, , , ,2,1,1,61,0, ,7,1,0, , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,1,-56776,1,1,0,1,1,0,0,0,0,2,0, ,6,7,.843322
11218,RW5,112,18,1,112,843322,4,2008,1300,6,3,1,6,6,0,1,8,1,302,6,0,112,11,6,3,2,3,1,843322,304,305,2, , ,1548, ,1, , ,33, ,20,21,0,1,0,0,0,0,0,11, , , ,4,1,1,82,0,0,7,1, , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,4,-27532,1,1,0,1,1,0,0,0,0,3,0, ,6,7,.843322
11219,RW5,112,19,1,112,843322,4,2008,1300,11,1,5,11,11,2,1,8,1,301,6,0,112,11,6,3,2,3,1,843322,304,305,2, , ,1548, ,1, , ,23, ,60,22,0,0,0,0,0,0,0,11, , , ,5,1,1,25,0,0,7,0, , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,1,-58834,0,0,0,1,1,0,0,0,0,10,1, ,6,7,.843322
11220,RW5,112,20,2,112,843322,4,2008,1300,5,1,1,5,5,2,1,8,1,304,6,0,112,11,6,3,2,3,1,843322,304,305,2, , ,1548, ,1, , ,23, ,45,22,0,1,0,0,0,0,0,11, , , ,2,1,1,32,0,0,7,0,3, , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,2,-47455,0,0,0,1,9,9,9,9,9, , , ,6,7,.843322
11221,RW5,112,21,1,112,843322,4,2008,1300,4,1,1,4,4,2,1,5,1,304,6,0,112,11,6,3,2,3,1,843322,304,305,2, , ,1548, ,1, , ,23, ,60,21,0,1,0,0,0,0,0,11, , , ,2,1,1,38,0,0,7,1,1, , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,4,-28830,2,2,1,1,1,0,0,0,0,4,2, ,6,7,.843322
11222,RW5,112,22,1,112,843322,4,2008,1300,5,0,2,5,5,1,1,8,1,304,6,0,112,11,6,3,2,3,1,843322,304,305,2, , ,1548, ,1, , ,23, ,60,31,0,0,0,0,0,0,0,11, , , ,1,1,2,85,0, ,7,0, , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,1,-53605,0,0,0,1,1,0,0,0,0,5,1, ,6,7,.843322
11223,RW5,112,23,1,112,843322,4,2008,1300,2,0,1,2,2,0,1,8,1,305,6,0,112,11,6,3,2,3,1,843322,304,305,2, , ,1548, ,1, , ,23, ,60,22,0,1,0,0,0,0,0,11, , , ,4,1,1,47,0,1,7,0,3, , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,3,-33769,0,0,0,1,1,0,0,0,0,2,0, ,6,7,.843322
11224,RW5,112,24,1,112,843322,4,2008,1300,4,1,2,4,4,0,1,8,1,304,6,0,112,11,6,3,2,3,1,843322,304,305,2, , ,1548, ,1, , ,23, ,60,21,0,1,0,0,0,0,0,11, , , ,4,1,2,46,0,1,7,1,1, , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,4,-11581,1,1,1,1,1,0,0,0,0,4,0, ,6,7,.843322
11225,RW5,112,25,1,112,843322,4,2008,1300,3,1,0,3,3,0,1,8,1,305,6,0,112,11,6,3,2,3,1,843322,304,305,2, , ,1548, ,1, , ,23, ,90,21,0,1,0,0,0,0,0,11, , , ,2,1,1,42,0,0,7,1,1, , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,4,-28830,1,1,1,0, , , , , , , , ,6,7,.843322
11226,RW5,112,26,1,112,843322,4,2008,1300,2,1,1,2,2,0,1,8,1,304,6,0,112,11,6,3,2,3,1,843322,304,305,2, , ,1548, ,1, , ,41, ,120,22,0,0,0,0,0,0,0,11, , , ,1,1,2,38,0,0,7,0,3, , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,1,-62005,0,0,0,1,1,0,0,0,0,2,0, ,6,7,.843322
11227,RW5,112,27,1,112,843322,4,2008,1300,3,1,1,3,3,1,1,8,1,302,6,0,112,11,6,3,2,3,1,843322,304,305,2, , ,1548, ,1, , ,41, ,40,21,0,1,0,0,0,0,0,11, , , ,2,1,1,27,0,0,7,1,1, , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,3,-32002,2,2,1,1,1,0,0,0,0,3,1, ,6,7,.843322
11228,RW5,112,28,1,112,843322,4,2008,1300,2,0,0,2,2,0,1,8,1,302,6,0,112,11,6,3,2,3,1,843322,304,305,2, , ,1548, ,1, , ,23, ,50,21,0,0,0,0,0,0,0,11, , , ,4,1,2,41,0,0,7,0, , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,3,-40209,0,0,0,1,1,0,0,0,0,2,0, ,6,7,.843322
11229,RW5,112,29,1,112,843322,4,2008,1300,7,1,1,7,7,0,1,8,1,302,6,0,112,11,6,3,2,3,1,843322,304,305,2, , ,1548, ,1, , ,23, ,60,21,0,1,0,0,0,0,0,11, , , ,4,1,1,49,0,0,7,1,1, , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,4,-28830,2,2,1,0, , , , , , , , ,6,7,.843322
11230,RW5,112,30,1,112,843322,4,2008,1300,1,0,0,1,1,0,1,8,1,305,6,0,112,11,6,3,2,3,1,843322,304,305,2, , ,1548, ,1, , ,41, ,120,22,0,0,0,0,0,0,0,11, , , ,4,1,2,48,0,0,7,1, , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,1,-62005,1,1,0,1,1,0,0,0,0,1,0, ,6,7,.843322
113 1,RW5,113,1,1,113,745815,4,2008,1300,3,1,1,3,3,0,1,5,1,111,5,0,113,11,6,3,2,3,1,745815,504,501,1, , ,1880, ,1, , ,23, ,60,22,0,0,0,0,0,0,0,11, , , ,1,1,1,26,0,0,7,1, , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,1,-58834,1,1,0,1,1,0,0,0,0,3,0, ,6,5,.745815
113 2,RW5,113,2,0,113,0,4,2008,1300,0,0,0,0,0,0,3,5,1,501,5,0,113,11,6,3,2,3,1,0,504,501,1, , ,1880, ,1, , ,42, ,80,22,0,0,0,0,0,0,0,11, , , ,4,1,1,48,0,0,7,0,3, , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,1,-61094,0,0,0, , , , , , , , , ,6,5,0
113 3,RW5,113,3,2,113,745815,4,2008,1300,8,1,1,8,8,2,1,5,1,502,5,0,113,11,6,3,2,3,1,745815,504,501,1, , ,1880, ,1, , ,23, ,30,21,0,1,0,0,0,0,0,11, , , ,2,1,1,37,0,0,7,1,0, , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,4,-28830,1,1,0,1,1,0,0,0,0,8,2, ,6,5,.745815
113 4,RW5,113,4,1,113,745815,4,2008,1300,6,0,1,6,6,0,1,5,1,111,5,0,113,11,6,3,2,3,1,745815,504,501,1, , ,1880, ,1, , ,41, ,15,22,0,1,0,0,0,0,0,11, , , ,4,1,1,70,0,1,7,1, , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,3,-36941,1,1,0,1,1,0,0,0,0,6,99, ,6,5,.745815
113 5,RW5,113,5,2,113,745815,4,2008,1300,7,1,2,7,7,0,1,5,1,501,5,0,113,11,6,3,2,3,1,745815,504,501,1, , ,1880, ,1, , ,43, ,60,22,0,0,0,0,0,0,0,11, , , ,1,1,2,30,0,0,7,1,1, , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,1,-61094,3,3,1,0, , , , , , , , ,6,5,.745815
113 6,RW5,113,6,1,113,745815,4,2008,1300,4,1,0,4,4,0,1,5,1,111,5,0,113,11,6,3,2,3,1,745815,504,501,1, , ,1880, ,1, , ,42, ,60,21,0,1,0,0,0,0,0,11, , , ,1,1,1,37,0,0,96,1, , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,5,42881,1,1,0,1,1,0,0,0,0,4,0, ,6,5,.745815
113 7,RW5,113,7,2,113,745815,4,2008,1300,8,1,1,8,8,2,1,5,1,502,5,0,113,11,6,3,2,3,1,745815,504,501,1, , ,1880, ,1, , ,42, ,60,21,0,0,0,0,0,0,0,11, , , ,4,1,1,50,0,0,7,0,3, , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,3,-42469,0,0,0,1,1,0,0,0,0,8,2, ,6,5,.745815
113 8,RW5,113,8,1,113,745815,4,2008,1300,5,0,0,5,5,0,1,5,1,502,5,0,113,11,6,3,2,3,1,745815,504,501,1, , ,1880, ,1, , ,23, ,30,22,0,1,0,0,0,0,0,11, , , ,2,1,1,36,0,0,7,1,1, , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,2,-47455,2,2,2,0, , , , , , , , ,6,5,.745815
113 9,RW5,113,9,1,113,745815,4,2008,1300,4,0,0,4,4,0,1,5,1,502,5,0,113,11,6,3,2,3,1,745815,504,501,1, , ,1880, ,1, , ,42, ,30,21,0,0,0,0,0,0,0,11, , , ,1,1,1,29,0,0,7,1,1, , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,3,-42469,1,1,1,1,1,0,0,0,0,4,0, ,6,5,.745815
11310,RW5,113,10,2,113,745815,4,2008,1300,7,1,1,7,7,2,1,6,1,502,5,0,113,11,6,3,2,3,1,745815,504,501,1, , ,1880, ,1, , ,42, ,10,21,0,0,0,0,0,0,0,11, , , ,2,1,1,37,0,0,7,1,0, , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,3,-42469,1,1,0,1,1,0,0,0,0,5,2, ,6,5,.745815
11311,RW5,113,11,2,113,745815,4,2008,1300,3,1,1,3,3,1,1,5,1,111,5,0,113,11,6,3,2,3,1,745815,504,501,1, , ,1880, ,1, , ,42, ,10,21,0,0,0,0,0,0,0,11, , , ,4,1,1,47,0,0,7,0, , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,3,-42469,0,0,0,1,1,0,0,0,0,2,1, ,6,5,.745815
11312,RW5,113,12,1,113,745815,4,2008,1300,4,0,2,4,4,0,1,5,1,501,5,0,113,11,6,3,2,3,1,745815,504,501,1, , ,1880, ,1, , ,42, ,2,21,0,1,0,0,0,0,0,11, , , ,4,1,1,49,0,1,7,1,1, , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,4,-13841,3,3,1,1,1,0,0,0,0,2,99, ,6,5,.745815
11313,RW5,113,13,2,113,745815,4,2008,1300,3,0,0,3,3,0,1,5,1,111,5,0,113,11,6,3,2,3,1,745815,504,501,1, , ,1880, ,1, , ,42, ,60,21,0,0,0,0,0,0,0,11, , , ,4,1,1,62,0,0,7,0, , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,3,-42469,0,0,0,1,1,0,0,0,0,3,0, ,6,5,.745815
11314,RW5,113,14,1,113,745815,4,2008,1300,4,1,1,4,4,0,1,5,1,111,5,0,113,11,6,3,2,3,1,745815,504,501,1, , ,1880, ,1, , ,42, ,15,21,0,0,0,0,0,0,0,11, , , ,4,1,1,41,0,0,7,1,1, , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,3,-42469,7,7,3,1,0,0,0,0,1, , , ,6,5,.745815
11315,RW5,113,15,2,113,745815,4,2008,1300,4,1,1,4,4,2,1,5,1,502,5,0,113,11,6,3,2,3,1,745815,504,501,1, , ,1880, ,1, , ,42, ,30,21,0,0,0,0,0,0,0,11, , , ,4,1,1,50,0,0,7,1, , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,3,-42469,1,1,0,1,1,0,0,0,0,4,2, ,6,5,.745815
11316,RW5,113,16,2,113,745815,4,2008,1300,3,1,1,3,3,1,1,5,1,502,5,0,113,11,6,3,2,3,1,745815,504,501,1, , ,1880, ,1, , ,13, ,30,22,0,1,0,0,0,0,0,11, , , ,4,1,2,82,0,0,7,0, , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,3,-37643,0,0,0,1,1,0,0,0,0,3,1, ,6,5,.745815
11317,RW5,113,17,2,113,745815,4,2008,1300,2,0,1,2,2,0,1,6,2,501,5,0,113,11,6,3,2,3,1,745815,504,501,1, , ,1880, ,1, , ,13, ,45,21,0,1,0,0,0,0,0,11, , , ,2,1,2,51,0,0,7,0, , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,4,-19018,0,0,0,1,1,0,0,0,0,2,0, ,6,5,.745815
11318,RW5,113,18,2,113,745815,4,2008,1300,5,3,1,5,5,0,1,6,1,111,5,0,113,11,6,3,2,3,1,745815,504,501,1, , ,1880, ,1, , ,13, ,30,22,0,0,0,0,0,0,0,11, , , ,1,1,2,76,0,0,7,0, , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,2,-49022,0,0,0,1,1,0,0,0,0,5,0, ,6,5,.745815
11319,RW5,113,19,1,113,745815,4,2008,1300,1,0,1,1,1,0,1,6,2,501,5,0,113,11,6,3,2,3,1,745815,504,501,1, , ,1880, ,1, , ,41, ,60,22,0,0,0,0,0,0,0,11, , , ,2,1,1,65,0,0,7,0, , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,1,-62005,0,0,0,0, , , , , , , , ,6,5,.745815
11320,RW5,113,20,2,113,745815,4,2008,1300,3,1,1,3,3,1,1,5,1,501,5,0,113,11,6,3,2,3,1,745815,504,501,1, , ,1880, ,1, , ,23, ,30,21,0,0,0,0,0,0,0,11, , , ,2,1,1,28,0,0,7,1,1, , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,3,-40209,2,2,3,0, , , , , , , , ,6,5,.745815
11321,RW5,113,21,2,113,745815,4,2008,1300,4,0,0,4,4,0,1,6,1,502,5,0,113,11,6,3,2,3,1,745815,504,501,1, , ,1880, ,1, , ,13, ,60,21,0,0,0,0,0,0,0,11, , , ,1,1,1,24,0,0,7,0, , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,4,-30397,0,0,0,1,1,0,0,0,0,2,99, ,6,5,.745815
11322,RW5,113,22,2,113,745815,4,2008,1300,5,1,1,5,5,1,1,5,1,502,5,0,113,11,6,3,2,3,1,745815,504,501,1, , ,1880, ,1, , ,13, ,60,21,0,0,0,0,0,0,0,11, , , ,1,1,1,78,0,0,7,0, , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,4,-30397,0,0,0,1,1,0,0,0,0,2,99, ,6,5,.745815
11323,RW5,113,23,1,113,745815,4,2008,1300,6,1,0,6,6,0,1,5,1,502,5,0,113,11,6,3,2,3,1,745815,504,501,1, , ,1880, ,1, , ,44, ,10,21,0,1,0,0,0,0,0,34, , , ,4,1,1,49,0,0,7,0, , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,5,43092,0,0,0,1,1,0,0,0,0,5,0, ,6,5,.745815
11324,RW5,113,24,1,113,745815,4,2008,1300,7,1,2,7,7,0,1,5,1,111,5,0,113,11,6,3,2,3,1,745815,504,501,1, , ,1880, ,1, , ,13, ,15,22,0,0,0,0,0,0,0,11, , , ,2,1,1,40,0,0,7,1,1, , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,2,-49022,1,1,2,1,0,1,0,0,0, , , ,6,5,.745815
11325,RW5,113,25,1,113,745815,4,2008,1300,1,0,0,1,1,0,1,5,1,111,5,0,113,11,6,3,2,3,1,745815,504,501,1, , ,1880, ,1, , ,23, ,40,21,0,1,0,0,0,0,0,11, , , ,4,1,2,48,0,0,7,0, , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,4,-28830,0,0,0,1,1,0,0,0,0,1,99, ,6,5,.745815
11326,RW5,113,26,1,113,745815,4,2008,1300,2,0,0,2,2,0,1,5,1,111,5,0,113,11,6,3,2,3,1,745815,504,501,1, , ,1880, ,1, , ,33, ,40,22,0,0,0,0,0,0,0,11, , , ,2,1,2,70,0,0,7,0, , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,1,-57536,0,0,0,1,1,0,0,0,0,2,99, ,6,5,.745815
11327,RW5,113,27,1,113,745815,4,2008,1300,4,1,0,4,4,0,1,5,1,502,5,0,113,11,6,3,2,3,1,745815,504,501,1, , ,1880, ,1, , ,23, ,40,22,0,1,0,0,0,0,0,11, , , ,2,1,1,69,0,0,7,1, , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,2,-47455,1,1,0,1,1,0,0,0,0,4,0, ,6,5,.745815
11328,RW5,113,28,2,113,745815,4,2008,1300,4,1,1,4,4,2,1,5,1,111,5,0,113,11,6,3,2,3,1,745815,504,501,1, , ,1880, ,1, , ,33, ,30,22,0,0,0,0,0,0,0,11, , , ,2,1,1,54,0,1,7,0, , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,2,-43850,0,0,0,1,1,0,0,0,0,2,2, ,6,5,.745815
11329,RW5,113,29,1,113,745815,4,2008,1300,6,1,1,6,6,1,1,5,1,111,5,0,113,11,6,3,2,3,1,745815,504,501,1, , ,1880, ,1, , ,41, ,15,22,0,1,0,0,0,0,0,11, , , ,2,1,1,34,0,0,7,1,1, , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,2,-50627,3,3,2,1,1,0,0,0,0,5,1, ,6,5,.745815
11330,RW5,113,30,1,113,745815,4,2008,1300,1,1,0,1,1,0,1,5,1,501,5,0,113,11,6,3,2,3,1,745815,504,501,1, , ,1880, ,1, , ,33, ,10,22,0,0,0,0,0,0,0,11, , , ,1,1,2,31,0,0,7,0, , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , ,1,-57536,0,0,0,0, , , , , , , , ,6,5,.745815
