HHID,PID,HV101,HV102,HV103,HV104,HV105,HV106,HV107,HV108,HV109,HV110,HV111,HV112,HV113,HV114,HV115,HV116,HV117,HV118,SH9A,SH11,SH12
802 53,1,1,1,1,1,41,1,3,3,1,0, , , , , , ,0,1,1,0,0
802 53,2,2,1,1,2,23,1,6,6,1,0, , , , , , ,1,0,1,1,1
802 53,3,3,1,1,2,1,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
802 57,1,1,1,1,2,43,1,4,4,1,0, , , , , , ,1,0,1,0,0
802 57,2,3,1,1,2,2,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
802 60,1,1,1,1,2,64,0, ,0,0,0, , , , , , ,0,0, ,0,0
802 60,2,12,1,1,1,17,1,2,2,1,0, , , , , , ,0,0,1,1,1
802 60,3,3,1,1,2,37,1,6,6,1,0, , , , , , ,1,0,1,1,0
802 60,4,5,1,1,1,6,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
802 60,5,5,1,1,1,0,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
802 60,6,5,1,1,2,10,1,1,1,1,0,1, ,0, , , ,0,0,1,1,0
802 64,1,1,1,1,1,67,1,2,2,1,0, , , , , , ,0,0,1,0,0
802 64,2,2,1,1,2,55,0, ,0,0,0, , , , , , ,0,0, ,0,1
802 64,3,3,1,1,2,31,2,3,11,3,0, , , , , , ,1,0,4,1,1
802 64,4,3,1,1,2,23,1,8,8,2,0, , , , , , ,1,0,1,1,1
802 64,5,3,1,1,2,17,2,1,9,3,1, , , , , , ,1,0,5,1,1
802 64,6,3,1,1,1,11,1,1,1,1,1,1, ,1, , , ,0,0,1,1,1
802 64,7,3,1,1,2,4,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
802 64,8,12,1,1,1,14,1,0,0,1,0,0, ,1, , , ,0,0,1,0,1
802 67,1,1,1,1,1,31,1,5,5,1,0, , , , , , ,0,0,1,1,1
802 67,2,2,1,1,2,28,1,8,8,2,0, , , , , , ,1,0,1,1,0
802 67,3,3,1,0,2,6,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
802 67,4,3,1,1,2,4,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
802 67,5,3,1,1,2,1,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
802 70,1,1,1,1,1,40,1,4,4,1,0, , , , , , ,0,1,1,1,1
802 70,2,2,1,1,2,40,1,2,2,1,0, , , , , , ,1,0,1,1,1
802 70,3,3,1,1,2,20,1,8,8,2,0, , , , , , ,1,0,2,1,1
802 70,4,3,1,1,1,18,1,7,7,1,0, , , , , , ,0,0,2,1,1
802 70,5,3,1,1,1,15,1,5,5,1,1, , , , , , ,0,0,1,1,1
802 70,6,3,1,1,2,12,1,3,3,1,1,1, ,1, , , ,0,0,1,1,1
802 70,7,3,1,1,2,8,1,1,1,1,1,1, ,1, , , ,0,0,1,1,1
802 70,8,3,1,1,2,5,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
802 70,9,3,1,1,1,3,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
802 74,1,1,1,1,1,70,0, ,0,0,0, , , , , , ,0,0, ,0,0
802 74,2,2,1,1,2,62,0, ,0,0,0, , , , , , ,0,0, ,0,0
802 74,3,5,1,1,1,11,1,2,2,1,0,1, ,1, , , ,0,0,1,1,1
802 74,4,5,1,1,1,8,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
802 74,5,5,1,1,1,5,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
802 77,1,1,1,1,2,86,0, ,0,0,0, , , , , , ,0,0, ,0,0
802 77,2,3,1,1,2,36,2,3,11,3,0, , , , , , ,1,0,4,1,0
802 77,3,5,1,1,1,11,1,4,4,1,9,1, ,1, , , ,0,0,1,1,1
802 81,1,1,1,1,2,72,0, ,0,0,0, , , , , , ,0,0, ,0,0
802 81,2,3,1,1,2,32,0, ,0,0,0, , , , , , ,1,0, ,1,0
802 81,3,3,1,1,2,19,1,7,7,1,0, , , , , , ,1,0,1,1,0
802 81,4,5,1,1,1,5,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
802 81,5,5,1,1,2,1,0, ,0,0,0,1, ,0, , , ,0,0, ,1,0
802 81,6,5,1,1,2,0,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
802 84,1,1,1,1,1,37,0, ,0,0,0, , , , , , ,0,0, ,1,0
802 84,2,2,1,1,2,28,0, ,0,0,0, , , , , , ,1,0, ,0,0
802 84,3,3,1,1,1,5,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
802 84,4,3,1,1,2,3,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
802 84,5,3,1,1,1,1,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
802 88,1,1,1,1,1,76,0, ,0,0,0, , , , , , ,0,0, ,0,0
802 88,2,2,1,1,2,72,0, ,0,0,0, , , , , , ,0,0, ,0,0
802 88,3,5,0,1,2,21,2,6,14,4,0, , , , , , ,1,0,6,0,1
802 88,4,3,1,1,1,28,2,3,11,3,0, , , , , , ,0,0,4,1,1
802 88,5,12,0,1,2,20,1,4,4,1,0, , , , , , ,1,0,1,1,1
802 88,6,5,1,1,1,12,1,4,4,1,1,1, ,1, , , ,0,0,1,1,1
802 88,7,5,1,1,1,7,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
802 91,1,1,1,1,2,53,0, ,0,0,0, , , , , , ,0,0, ,0,1
802 91,2,3,1,1,1,25,1,8,8,2,0, , , , , , ,0,0,2,1,0
802 91,3,3,1,1,2,18,1,6,6,1,0, , , , , , ,1,0,1,1,0
802 91,4,3,1,1,1,17,1,5,5,1,0, , , , , , ,0,0,1,1,0
802 95,1,1,1,1,1,80,1,1,1,1,0, , , , , , ,0,0,1,0,0
802 95,2,2,1,1,2,72,0, ,0,0,0, , , , , , ,0,0, ,0,0
802 95,3,5,1,1,2,13,1,3,3,1,1,1, ,1, , , ,0,0,1,1,1
802 95,4,5,1,1,2,7,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
802 95,5,5,1,1,2,10,1,2,2,1,1,0, ,1, , , ,0,0,1,0,1
802 95,6,5,0,1,2,14,1,6,6,1,1,1, ,1, , , ,0,0,1,1,1
802 98,1,1,1,1,1,43,1,6,6,1,0, , , , , , ,0,0,2,9,9
802 98,2,2,1,1,2,34,1,6,6,1,0, , , , , , ,1,0,2,1,1
802 98,3,12,1,1,1,15,0, ,0,0,0, , , , , , ,0,0, ,1,1
802 98,4,11,1,1,1,17,2,0,8,3,0, , , , , , ,0,0,3,8,8
802 98,5,3,1,1,2,11,1,4,4,1,1,1, ,1, , , ,0,0,1,1,1
802 98,6,3,1,1,2,9,1,1,1,1,1,1, ,1, , , ,0,0,1,1,1
802 98,7,3,1,1,2,8,1,1,1,1,1,1, ,1, , , ,0,0,1,1,1
802 98,8,3,1,1,2,5,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
802 98,9,3,1,1,1,1,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
802102,1,1,1,1,1,48,1,3,3,1,0, , , , , , ,0,0,1,0,0
802102,2,2,1,1,2,44,1,0,0,1,0, , , , , , ,1,0,1,0,1
802102,3,3,1,1,2,13,1,3,3,1,0,1, ,1, , , ,0,0,1,1,1
802102,4,3,1,1,2,17,1,2,2,1,0, , , , , , ,1,0,1,1,1
802102,5,3,1,1,2,6,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
802102,6,3,1,1,1,5,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
802105,1,1,1,1,1,43,1,6,6,1,0, , , , , , ,0,1,2,1,0
802105,2,2,1,1,2,40,1,6,6,1,0, , , , , , ,1,0,2,1,0
802105,3,3,1,1,1,14,1,7,7,1,1,1, ,1, , , ,0,0,2,1,1
802105,4,3,1,1,2,7,1,1,1,1,1,1, ,1, , , ,0,0,1,1,1
802105,5,3,1,1,2,6,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
802109,1,1,1,1,2,61,0, ,0,0,0, , , , , , ,0,0, ,0,0
802109,2,3,0,1,2,13,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
802109,3,3,1,1,1,19,0, ,0,0,0, , , , , , ,0,0, ,1,1
802109,4,5,1,1,1,5,0, ,0,0,0,0, ,1, , , ,0,0, ,0,1
802112,1,1,1,1,1,41,1,2,2,1,0, , , , , , ,0,0,1,0,1
802112,2,2,1,1,2,29,0, ,0,0,0, , , , , , ,1,0, ,1,1
802112,3,3,1,1,1,11,1,2,2,1,1,1, ,1, , , ,0,0,1,1,1
802112,4,3,1,1,2,13,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
802112,5,3,1,1,2,1,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
802112,6,3,1,1,2,5,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
802116,1,1,1,1,1,55,2,4,12,3,0, , , , , , ,0,0,6,0,0
802116,2,2,1,0,2,51,1,6,6,1,0, , , , , , ,0,0,2,0,0
802116,3,3,0,1,1,26,3,2,16,5,0, , , , , , ,0,0,7,1,1
802116,4,3,0,1,1,16,2,1,9,3,1, , , , , , ,0,0,5,1,1
802116,5,3,1,1,2,13,1,6,6,1,1,1, ,1, , , ,0,0,2,1,1
802116,6,12,1,1,1,50,0, ,0,0,0, , , , , , ,0,0, ,1,0
802116,7,12,1,1,1,19,1,3,3,1,0, , , , , , ,0,0,1,1,1
802116,8,12,1,1,1,32,1,4,4,1,0, , , , , , ,0,0,1,0,0
803  1,1,1,1,1,1,28,1,4,4,1,0, , , , , , ,0,0,1,0,1
803  1,2,2,1,1,2,27,1,6,6,1,0, , , , , , ,1,0,1,0,1
803  1,3,3,1,1,1,8,1,0,0,1,1,1, ,1, , , ,0,0,1,1,1
803  1,4,3,1,1,1,6,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
803  1,5,3,1,1,1,3,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
803  1,6,3,1,1,1,1,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
803  4,1,1,1,1,1,35,1,5,5,1,0, , , , , , ,0,0,1,1,1
803  4,2,2,1,1,2,32,1,5,5,1,0, , , , , , ,1,0,1,1,1
803  4,3,3,1,1,1,12,1,2,2,1,1,1, ,1, , , ,0,0,1,1,1
803  4,4,3,1,1,1,10,1,2,2,1,1,1, ,1, , , ,0,0,1,1,1
803  4,5,3,1,1,2,8,1,0,0,1,1,1, ,1, , , ,0,0,1,1,1
803  4,6,3,1,1,1,6,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
803  4,7,3,1,1,1,1,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
803  7,1,1,1,1,1,65,1,4,4,1,0, , , , , , ,0,0,1,0,0
803  7,2,2,1,1,2,55,0, ,0,0,0, , , , , , ,0,0, ,1,0
803  7,3,3,1,1,1,20,1,2,2,1,0, , , , , , ,0,0,1,1,1
803  7,4,3,1,1,2,18,1,5,5,1,0, , , , , , ,1,0,1,1,1
803  7,5,3,1,1,1,16,1,5,5,1,0, , , , , , ,0,0,1,1,1
803  7,6,3,1,1,1,14,1,4,4,1,1,1, ,1, , , ,0,0,1,1,1
803  7,7,3,1,1,1,12,1,3,3,1,1,1, ,1, , , ,0,0,1,1,1
803  7,8,3,1,1,1,10,1,1,1,1,1,1, ,1, , , ,0,0,1,1,1
803  7,9,3,1,1,1,7,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
803  7,10,3,1,1,1,5,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
803 10,1,1,1,1,1,62,1,0,0,1,0, , , , , , ,0,1,1,0,0
803 10,2,2,1,1,2,24,0, ,0,0,0, , , , , , ,1,0, ,1,0
803 10,3,3,1,1,2,1,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
803 10,4,3,1,1,1,0,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
803 13,1,1,1,1,2,67,0, ,0,0,0, , , , , , ,0,0, ,0,0
803 13,2,3,1,1,1,33,1,4,4,1,0, , , , , , ,0,0,1,1,0
803 13,3,5,1,1,2,14,1,3,3,1,0,1, ,1, , , ,0,0,1,1,1
803 13,4,5,1,1,2,9,1,1,1,1,0,1, ,1, , , ,0,0,1,1,1
803 13,5,5,1,1,2,6,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
803 13,6,5,1,1,2,3,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
803 16,1,1,1,1,1,57,0, ,0,0,0, , , , , , ,0,0, ,0,0
803 16,2,2,1,1,2,54,0, ,0,0,0, , , , , , ,0,0, ,0,0
803 16,3,3,1,1,2,30,1,3,3,1,0, , , , , , ,1,0,1,1,1
803 16,4,5,1,1,2,3,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
803 16,5,5,1,0,2,12,0, ,0,0,0,1, ,0, , , ,0,0, ,1,0
803 19,1,1,1,1,1,48,1,6,6,1,0, , , , , , ,0,0,2,0,0
803 19,2,2,1,1,2,34,1,1,1,1,0, , , , , , ,1,0,1,1,0
803 19,3,3,1,1,2,14,1,3,3,1,0,1, ,1, , , ,0,0,1,1,1
803 19,4,3,1,1,2,12,1,2,2,1,1,1, ,1, , , ,0,0,1,1,1
803 19,5,3,1,1,1,9,9, ,99,9,9,1, ,1, , , ,0,0,9,1,1
803 19,6,3,1,1,2,6,9, ,99,9,9,1, ,1, , , ,0,0,9,1,1
803 19,7,3,1,1,1,3,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
803 19,8,3,1,1,1,1,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
803 21,1,1,1,1,1,38,0, ,0,0,0, , , , , , ,0,0, ,1,1
803 21,2,2,1,1,2,34,1,1,1,1,0, , , , , , ,1,0,1,1,1
803 21,3,3,1,1,1,15,1,3,3,1,0, , , , , , ,0,0,1,1,1
803 21,4,3,1,1,1,12,1,2,2,1,1,1, ,1, , , ,0,0,1,1,1
803 21,5,3,1,1,1,10,1,1,1,1,1,1, ,1, , , ,0,0,1,1,1
803 21,6,3,1,1,2,7,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
803 21,7,3,1,1,2,4,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
803 21,8,3,1,1,1,1,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
803 24,1,1,1,1,1,67,1,2,2,1,0, , , , , , ,0,0,1,0,0
803 24,2,2,1,1,2,64,0, ,0,0,0, , , , , , ,0,0, ,0,1
803 24,3,3,1,1,2,21,1,4,4,1,0, , , , , , ,1,0,1,1,1
803 24,4,3,1,1,2,17,0, ,0,0,0, , , , , , ,1,0, ,1,1
803 24,5,3,1,1,2,14,1,3,3,1,1,1, ,1, , , ,0,0,1,1,1
803 24,6,3,1,1,2,8,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
803 27,1,1,1,1,1,26,1,6,6,1,0, , , , , , ,0,0,1,0,1
803 27,2,8,1,1,1,20,1,4,4,1,0, , , , , , ,0,0,1,0,1
803 30,1,1,1,1,1,27,1,8,8,2,0, , , , , , ,0,0,2,1,1
803 30,2,2,1,1,2,26,2,3,11,3,0, , , , , , ,1,0,4,1,0
803 30,3,3,1,1,2,3,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
803 30,4,3,1,1,2,1,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
803 33,1,1,1,1,1,57,1,3,3,1,0, , , , , , ,0,0,1,0,0
803 33,2,3,1,1,1,18,1,0,0,1,0, , , , , , ,0,0,1,0,1
803 33,3,3,1,1,1,8,0, ,0,0,0,0, ,1, , , ,0,0, ,0,1
803 36,1,1,1,1,1,32,0, ,0,0,0, , , , , , ,0,0, ,1,1
803 36,2,2,1,1,2,28,1,1,1,1,0, , , , , , ,1,0,1,1,1
803 36,3,3,1,0,2,11,1,2,2,1,1,1, ,1, , , ,0,0,1,1,1
803 36,4,3,1,1,2,9,1,1,1,1,1,1, ,1, , , ,0,0,1,1,1
803 36,5,3,1,1,1,5,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
803 36,6,3,1,1,1,3,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
803 36,7,3,1,1,2,1,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
803 39,1,1,1,1,1,29,1,6,6,1,0, , , , , , ,0,1,2,0,1
803 39,2,2,1,1,2,32,1,0,0,1,0, , , , , , ,1,0,1,1,1
803 39,3,3,1,1,1,8,1,0,0,1,1,1, ,1, , , ,0,0,1,1,1
803 39,4,3,1,1,1,2,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
803 42,1,1,1,1,2,59,0, ,0,0,0, , , , , , ,0,0, ,0,0
803 42,2,3,1,1,2,19,1,6,6,1,0, , , , , , ,1,0,1,1,0
803 42,3,3,1,1,1,21,1,8,8,2,0, , , , , , ,0,0,2,1,0
803 42,4,4,1,1,2,22,2,3,11,3,0, , , , , , ,1,0,4,1,0
803 45,1,1,1,1,1,32,1,1,1,1,0, , , , , , ,0,0,1,1,1
803 45,2,2,1,1,2,22,1,8,8,2,0, , , , , , ,1,0,2,1,1
803 45,3,3,1,1,1,4,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
803 45,4,3,1,1,2,1,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
803 48,1,1,1,1,2,52,1,0,0,1,0, , , , , , ,0,0,1,0,0
803 48,2,3,1,1,2,14,1,3,3,1,0,1, ,0, , , ,0,0,1,1,0
803 51,1,1,1,1,1,33,0, ,0,0,0, , , , , , ,0,0, ,0,1
803 51,2,2,1,1,2,17,0, ,0,0,0, , , , , , ,1,0, ,1,0
803 54,1,1,1,1,2,64,0, ,0,0,0, , , , , , ,0,0, ,0,0
803 54,2,3,1,1,1,31,0, ,0,0,0, , , , , , ,0,0, ,1,1
803 57,1,1,1,1,1,64,0, ,0,0,0, , , , , , ,0,0, ,0,0
803 57,2,2,1,1,2,62,0, ,0,0,0, , , , , , ,0,0, ,0,0
803 57,3,5,1,1,2,10,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
803 60,1,1,1,1,1,29,1,3,3,1,0, , , , , , ,0,0,1,1,0
803 60,2,2,1,1,2,31,1,2,2,1,0, , , , , , ,1,0,1,1,1
803 60,3,3,1,1,2,10,1,0,0,1,0,1, ,1, , , ,0,0,1,1,1
803 60,4,3,1,1,1,9,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
803 60,5,3,1,1,1,5,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
803 60,6,3,1,1,2,0,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
803 63,1,1,1,1,1,42,1,4,4,1,0, , , , , , ,0,0,1,0,1
803 63,2,2,1,1,2,40,1,3,3,1,0, , , , , , ,1,0,1,0,1
803 63,3,3,1,1,2,18,1,6,6,1,0, , , , , , ,1,0,1,1,1
803 63,4,3,1,0,1,17,1,1,1,1,0, , , , , , ,0,0,1,1,1
803 63,5,3,1,1,2,14,1,7,7,1,0,1, ,1, , , ,0,0,2,1,1
803 63,6,3,1,1,2,9,1,2,2,1,1,1, ,1, , , ,0,0,1,1,1
803 63,7,3,1,1,1,8,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
803 63,8,3,1,1,2,5,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
803 66,1,1,1,1,1,22,1,4,4,1,0, , , , , , ,0,0,1,1,0
803 66,2,2,1,1,2,20,1,8,8,2,9, , , , , , ,1,0,2,1,1
803 66,3,3,1,1,2,1,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
803 69,1,1,1,1,2,30,1,1,1,1,0, , , , , , ,1,0,1,0,1
803 69,2,10,1,1,1,17,1,0,0,1,0, , , , , , ,0,0,1,1,1
803 69,3,10,0,1,1,6,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
803 72,1,1,1,1,1,36,1,6,6,1,0, , , , , , ,0,0,1,1,0
803 72,2,2,1,1,2,26,1,3,3,1,0, , , , , , ,1,0,1,1,0
803 72,3,3,1,1,1,5,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
803 72,4,3,1,1,1,3,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
803 72,5,3,1,1,1,1,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
803 72,6,12,1,1,1,15,0, ,0,0,0, , , , , , ,0,0, ,1,1
803 75,1,1,1,1,1,61,0, ,0,0,0, , , , , , ,0,0, ,0,0
803 75,2,2,1,1,2,58,0, ,0,0,0, , , , , , ,0,0, ,0,0
803 75,3,3,1,1,2,28,1,5,5,1,0, , , , , , ,1,0,1,1,1
803 75,4,3,1,1,2,15,1,4,4,1,9, , , , , , ,1,0,1,1,1
803 75,5,5,1,1,1,0,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
803 78,1,1,1,1,2,55,0, ,0,0,0, , , , , , ,0,0, ,1,0
803 78,2,3,1,1,1,19,0, ,0,0,0, , , , , , ,0,0, ,1,0
803 78,3,3,1,1,2,17,1,3,3,1,0, , , , , , ,1,0,1,1,0
803 78,4,3,1,1,2,13,1,1,1,1,0,1, ,0, , , ,0,0,1,1,0
803 78,5,5,1,1,2,7,1,0,0,1,1,1, ,1, , , ,0,0,1,1,1
803 81,1,1,1,1,1,35,0, ,0,0,0, , , , , , ,0,0, ,1,0
803 81,2,2,1,1,2,20,0, ,0,0,0, , , , , , ,1,0, ,1,1
803 81,3,3,1,1,2,4,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
803 81,4,3,1,1,1,1,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
803 84,1,1,1,1,1,52,0, ,0,0,0, , , , , , ,0,1, ,0,0
803 84,2,2,1,1,2,39,1,0,0,1,0, , , , , , ,1,0,1,1,1
803 84,3,3,1,1,1,19,1,1,1,1,0, , , , , , ,0,0,1,1,1
803 84,4,3,1,1,1,16,1,2,2,1,0, , , , , , ,0,0,1,1,1
803 84,5,3,1,1,2,12,1,1,1,1,1,1, ,1, , , ,0,0,1,1,1
803 84,6,3,1,1,1,8,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
803 84,7,3,1,1,2,6,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
803 84,8,3,1,1,2,2,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
803 87,1,1,1,0,1,31,1,6,6,1,0, , , , , , ,0,0,2,1,1
803 87,2,2,1,1,2,25,1,8,8,2,0, , , , , , ,1,0,2,1,1
803 87,3,12,1,1,1,98,8, ,98,8,0, , , , , , ,0,0, ,1,0
803 87,4,12,1,1,1,21,0, ,0,0,0, , , , , , ,0,0, ,0,1
803 87,5,12,1,1,1,98,1,4,4,1,0, , , , , , ,0,0,1,1,1
803 90,1,1,1,1,1,26,1,2,2,1,0, , , , , , ,0,0,1,1,0
803 90,2,2,1,1,2,22,1,2,2,1,0, , , , , , ,1,0,1,1,1
803 90,3,3,1,1,1,5,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
803 90,4,3,1,1,2,2,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
803 90,5,3,1,1,2,0,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
803 90,6,6,1,1,2,64,0, ,0,0,0, , , , , , ,0,0, ,0,0
803 93,1,1,1,1,1,41,1,6,6,1,0, , , , , , ,0,0,2,1,0
803 93,2,2,1,1,2,36,1,5,5,1,0, , , , , , ,1,0,1,0,0
803 93,3,3,1,1,2,15,0, ,0,0,0, , , , , , ,1,0, ,1,1
803 93,4,3,1,1,1,14,1,3,3,1,1,1, ,1, , , ,0,0,1,1,1
803 93,5,3,1,0,2,12,1,4,4,1,1,1, ,1, , , ,0,0,1,1,1
803 93,6,3,1,1,1,9,1,2,2,1,1,1, ,1, , , ,0,0,1,1,1
803 93,7,3,1,1,2,6,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
803 93,8,3,1,1,1,3,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
803 93,9,10,0,1,2,19,2,3,11,3,0, , , , , , ,1,0,5,0,1
803 96,1,1,1,1,1,41,1,6,6,1,0, , , , , , ,0,0,2,1,1
803 96,2,2,1,1,2,43,1,3,3,1,0, , , , , , ,1,0,1,1,0
803 96,3,3,1,1,1,21,1,6,6,1,0, , , , , , ,0,0,1,1,1
803 96,4,3,1,1,1,12,1,5,5,1,1,1, ,1, , , ,0,0,1,1,1
803 96,5,3,1,1,1,18,1,7,7,1,1, , , , , , ,0,0,1,1,1
804  4,1,1,1,1,2,50,0, ,0,0,0, , , , , , ,0,0, ,0,0
804  4,2,2,1,1,1,60,0, ,0,0,0, , , , , , ,0,0, ,1,0
804  4,3,3,1,1,2,19,1,3,3,1,0, , , , , , ,1,0,1,1,1
804  4,4,3,1,1,1,17,1,0,0,1,0, , , , , , ,0,0,1,1,1
804  4,5,10,1,1,1,18,1,8,8,2,0, , , , , , ,0,0,2,1,1
804  7,1,1,1,1,1,54,1,6,6,1,0, , , , , , ,0,0,2,0,0
804  7,2,2,1,1,2,40,0, ,0,0,0, , , , , , ,1,0, ,0,0
804  7,3,3,1,1,2,17,1,5,5,1,0, , , , , , ,1,0,1,1,1
804  7,4,3,1,1,2,14,1,4,4,1,0,1, ,1, , , ,0,0,1,1,1
804  7,5,3,1,1,1,10,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
804  7,6,3,1,1,2,9,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
804  7,7,3,1,1,1,5,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
804  7,8,3,1,1,1,5,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
804  7,9,3,1,1,1,1,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
804 11,1,1,1,1,1,50,1,5,5,1,0, , , , , , ,0,0,1,1,0
804 11,2,2,1,1,2,24,0, ,0,0,0, , , , , , ,1,0, ,1,0
804 11,3,3,1,1,2,7,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
804 11,4,3,1,1,2,4,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
804 11,5,3,1,1,1,0,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
804 14,1,1,1,1,2,32,1,3,3,1,0, , , , , , ,1,0,1,0,0
804 14,2,2,1,0,1,59,1,5,5,1,0, , , , , , ,0,0,1,0,0
804 14,3,3,1,1,1,6,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
804 14,4,3,1,1,2,4,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
804 14,5,3,1,1,2,8,1,1,1,1,1,1, ,1, , , ,0,0,1,1,1
804 14,6,3,1,1,2,0,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
804 14,7,3,1,1,1,13,0, ,0,0,0,0, ,1, , , ,0,0, ,0,1
804 17,1,1,1,1,1,43,1,3,3,1,0, , , , , , ,0,1,1,1,1
804 17,2,2,1,1,2,44,0, ,0,0,0, , , , , , ,1,0, ,1,1
804 17,3,11,1,1,2,22,0, ,0,0,0, , , , , , ,1,0, ,1,0
804 17,4,3,1,1,2,19,1,6,6,1,0, , , , , , ,1,0,1,0,1
804 17,5,3,1,1,1,13,1,5,5,1,0,1, ,1, , , ,0,0,1,1,1
804 17,6,3,1,1,1,9,1,0,0,1,1,1, ,1, , , ,0,0,1,1,1
804 17,7,3,1,1,1,4,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
804 17,8,3,1,1,1,1,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
804 20,1,1,1,1,1,32,0, ,0,0,0, , , , , , ,0,0, ,0,1
804 20,2,2,1,1,2,27,0, ,0,0,0, , , , , , ,1,0, ,1,1
